"Data Source","World Development Indicators",

"Last Updated Date","2017-09-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Cameroon","CMR","Net bilateral aid flows from DAC donors, United Kingdom (current US$)","DC.DAC.GBRL.CD","290000","5470000","2850000","-20000","70000","270000","300000","330000","630000","580000","800000","610000","560000","620000","540000","670000","830000","780000","1640000","2230000","11890000","6770000","5320000","4490000","7220000","5070000","2130000","4420000","3890000","3620000","3720000","5370000","6070000","4270000","3610000","3740000","3970000","3800000","5970000","11070000","8070000","5150000","43330000","13740000","30030000","4620000","169600000","51740000","2910000","2260000","1030000","820000","1960000","1320000","88150000","9510000","",
"Cameroon","CMR","Net bilateral aid flows from DAC donors, France (current US$)","DC.DAC.FRAL.CD","","","","","17200000","9600000","18000000","17100000","14800000","16200000","17200000","9900000","25980000","25090000","33780000","37830000","45480000","42600000","49320000","68420000","94650000","73340000","93520000","55600000","69180000","57030000","65630000","59880000","128100000","95640000","171760000","175720000","407270000","425710000","308550000","265160000","176010000","199840000","152770000","134800000","86220000","59280000","119010000","290590000","129130000","16780000","243610000","596230000","113190000","90590000","82080000","148930000","88510000","172040000","167110000","162230000","",
"Cameroon","CMR","Net bilateral aid flows from DAC donors, Finland (current US$)","DC.DAC.FINL.CD","","","","","","","","","","","","","","","","","","","","","20000","40000","","","10000","","50000","20000","30000","40000","10000","420000","920000","470000","130000","150000","200000","20000","50000","20000","10000","","","170000","250000","280000","360000","280000","200000","290000","420000","450000","290000","370000","2540000","610000","",
"Cameroon","CMR","Net bilateral aid flows from DAC donors, Spain (current US$)","DC.DAC.ESPL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","270000","17260000","16940000","23960000","1050000","770000","-2780000","-4440000","17140000","6780000","-4580000","-5170000","-4920000","-4540000","-5540000","-5600000","-5620000","-670000","15270000","12610000","4000000","9040000","4170000","420000","-530000","-30000","-1070000","",
"Cameroon","CMR","Net bilateral aid flows from DAC donors, Denmark (current US$)","DC.DAC.DNKL.CD","","","","","","","","","","10000","","","","","","","","","3620000","","","10000","7200000","10000","11960000","40000","17890000","400000","-80000","-80000","","1600000","400000","220000","150000","20000","","800000","230000","1630000","980000","11970000","17040000","","17580000","9810000","12040000","17020000","120000","240000","210000","110000","","590000","","","",
"Cameroon","CMR","Net bilateral aid flows from DAC donors, Germany (current US$)","DC.DAC.DEUL.CD","10000","","30000","470000","300000","2120000","1900000","3320000","3250000","3470000","2180000","5110000","4920000","4590000","4390000","7700000","19980000","20270000","36070000","76400000","25290000","15990000","10320000","9930000","12120000","11340000","22240000","49970000","27290000","44740000","43630000","41780000","50430000","30560000","33040000","34970000","56430000","57080000","42660000","36550000","46960000","46050000","67000000","349170000","205670000","183040000","228110000","754520000","110020000","90980000","90530000","97080000","88840000","83760000","87390000","72430000","",
"Cameroon","CMR","Net bilateral aid flows from DAC donors, Czech Republic (current US$)","DC.DAC.CZEL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40000","50000","60000","50000","50000","70000","60000","40000","50000","20000","","",
"Cameroon","CMR","Net bilateral aid flows from DAC donors, Switzerland (current US$)","DC.DAC.CHEL.CD","","","","10000","100000","280000","320000","280000","420000","640000","670000","500000","1040000","1640000","860000","1020000","2680000","2840000","2000000","1520000","1660000","1640000","2030000","2550000","3890000","5100000","8230000","5770000","5860000","4320000","4600000","10630000","12500000","2330000","4080000","2130000","2980000","2660000","2860000","2730000","2070000","1730000","2970000","2690000","2790000","2570000","2310000","32540000","2650000","3230000","2220000","1860000","2650000","2970000","3210000","4060000","",
"Cameroon","CMR","Net bilateral aid flows from DAC donors, European Union institutions (current US$)","DC.DAC.CECL.CD","20000","290000","3240000","4380000","6780000","12230000","13740000","11890000","23310000","5560000","18610000","17820000","10780000","6140000","6740000","18650000","18540000","11990000","11630000","23670000","13620000","9910000","16800000","5190000","7080000","12470000","26840000","8680000","30450000","145780000","94800000","121850000","126890000","10830000","114070000","53590000","47760000","15330000","29280000","17540000","38660000","41360000","40980000","61470000","44190000","39300000","43710000","66910000","69990000","59220000","74220000","56940000","99280000","85560000","124810000","56190000","",
"Cameroon","CMR","Net bilateral aid flows from DAC donors, Canada (current US$)","DC.DAC.CANL.CD","","","130000","10000","140000","300000","580000","920000","1320000","1570000","3190000","4020000","4550000","4350000","5040000","7620000","9760000","8710000","13390000","13500000","17780000","16490000","6110000","13720000","23550000","14950000","13430000","11890000","15040000","32900000","28890000","33110000","25040000","15770000","12360000","13160000","16980000","9060000","39500000","18130000","6340000","5440000","80290000","20430000","43190000","34850000","206880000","12400000","11940000","7080000","7200000","12230000","5020000","2650000","2530000","3900000","",
"Cameroon","CMR","Net bilateral aid flows from DAC donors, Belgium (current US$)","DC.DAC.BELL.CD","","","","","","","","60000","100000","200000","260000","280000","410000","670000","770000","1460000","1240000","1840000","2500000","3170000","3590000","4280000","7610000","8260000","9420000","2940000","8230000","7520000","11130000","9220000","4320000","5940000","6660000","6390000","3060000","2850000","2290000","1920000","15020000","13130000","8510000","32570000","25450000","26660000","22420000","14430000","69570000","87760000","3670000","23960000","4250000","4610000","2360000","4840000","9560000","3400000","",
"Cameroon","CMR","Net bilateral aid flows from DAC donors, Austria (current US$)","DC.DAC.AUTL.CD","","","","","","","","","","","","10000","","","","","90000","26160000","60000","150000","90000","70000","30000","-10000","-20000","-20000","10000","-20000","30000","40000","60000","70000","80000","460000","1090000","2290000","3390000","3330000","7090000","6630000","8600000","134910000","7490000","7170000","62090000","7610000","443470000","510000","560000","490000","340000","320000","400000","250000","280000","330000","",
"Cameroon","CMR","Net bilateral aid flows from DAC donors, Australia (current US$)","DC.DAC.AUSL.CD","","","","","","","","","","","","","","","","","","","","10000","","","","","","","10000","","","","","","","","","","20000","","","","","","","","","10000","110000","","","140000","320000","690000","2650000","1440000","830000","1150000","",
"Cameroon","CMR","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cameroon","CMR","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cameroon","CMR","Stocks traded, total value (current US$)","CM.MKT.TRAD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cameroon","CMR","Listed domestic companies, total","CM.MKT.LDOM.NO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cameroon","CMR","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cameroon","CMR","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cameroon","CMR","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cameroon","CMR","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","0.059859891698709","0.436039152274685","0.375897212475869","0.259728878546717","0.379313840355596","0.190080925101204","0.149971517284148","0.223480708976574","0.103858378077047","0.0986266682658752","0.292365574724273","0.206179993677966","0.0590109802110915","0.219458907285557","0.150321199437247","0.123650954459606","0.128693964728012","0.137787838639726","0.270160182488806","0.389554429304589","0.250048832239946","0.237958009194701","0.174726399035853","0.270744969106838","0.553634301030727","0.655384890969048","0.46412581918037","0.723793739922256","0.819013059824401","0.694678237261495","0.788541584451815","0.486227243464133","0.824660250076494","0.794875036427114","0.825430383238773","0.882850169091163","0.850261196122985","0.994446282349738",
"Cameroon","CMR","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","3478724.48","29392337.8","28704811.1","19019723.89","28000396.73","14829845.43","12220014.57","23736240.39","12777147.29","12321712.49","32569686.89","22992322.92","7337643.623","25010219.57","20341670.99","11401200.29","11239141.46","13409964.56","26585256.58","37512725.83","26221248.63","22100034.1796201","16831585.0818214","29456452.6251852","75414618.5995415","103389306.370281","76988535.8030393","129943173.051351","167338949.649317","162014623.765741","184370028.746113","114858952.71175","219254989.731884","210419765.073227","244059166.991982","282960697.667689","241609804.704553","240700238.933912",
"Cameroon","CMR","Personal transfers, receipts (BoP, current US$)","BX.TRF.PWKR.CD","","","","","","","","","","","","","","","","","","0","0","3478724.520798","10980712.2390344","21123796.8447429","17315556.089592","25612358.6919964","14166164.484153","9971888.11862024","21888162.8127002","10115241.8052182","9065019.79666812","26927199.1161024","18988867.5610378","3615650.55002336","18776554.4150091","15644722.5753561","5817674.13941874","9055422.72689382","8817668.98770678","8752215.28140593","10918350.0714512","8250458.27775523","11847164.4392126","6788320.0568682","14149163.4275845","60557434.6063166","98384430.3007258","67128224.6722159","117648046.634091","152313915.030555","136657618.998612","148519771.482318","93622352.7043282","158470798.743281","133867516.913191","153694021.222212","191539514.432667","163158475.535265","",
"Cameroon","CMR","Secondary income receipts (BoP, current US$)","BX.TRF.CURR.CD","","","","","","","","","","","","","","","","","","64919372.142222","53829610.2188801","71808447.3865721","140836030.924027","133162950.627875","118509915.377881","145970956.845929","107035785.609667","147575040.684045","71815119.9408779","61190558.1572246","65570309.8625661","96079004.9951734","91785648.0368151","60154499.8371534","171860253.589289","118306592.838472","83770905.3326209","100691492.534001","140536718.712687","74272871.0009342","229825734.653376","170217716.019874","173188214.87215","147255838.484474","127049496.018928","204984404.099692","225109633.866723","331690173.852017","526785638.009118","619821800.284616","774557680.359622","532029423.383671","334326029.247848","542401737.180606","506200320.857426","553888307.138187","639976598.940844","586863283.505601","",
"Cameroon","CMR","Portfolio equity, net inflows (BoP, current US$)","BX.PEF.TOTL.CD.WD","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-6780215.21832625","-9761261.1223491","-8427.24710847494","2174374.17629111","1038324.6032715","92911.1679946897","-8236087.6621156","-4206889.13656934","-5563310.42896385","-14476279.7090644","-1234911.81296543","-264726.025400187","36343.2972174924","-84769.8082262093","-86185.4285615266","-40482.5489516039","-30338.8882417107","-20940079.9948628","",
"Cameroon","CMR","Primary income on FDI, payments (current US$)","BX.KLT.DREM.CD.DT","","","","","","","","","","","0","0","0","0","0","0","0","36958692.544","62927681.051","40052341.78","114729510.64","100761246.97","130247065.14","108773797.93","155873580.45","341470392.03","125438231.21","149033447.52","234347548.82","105326413.31","138468144.5","87555459.398","139898553.32","110607835.45","27143142.192","20675212.952","50270897.914","62466872.046","82893894.227","70382428.283","40930998.7517443","53947916.2671377","89510266.7114289","123926292.333065","186081443.69952","288574773.787186","9826156.40564328","385171697.073117","164573771.935105","435834339.177852","165509394.600528","281882924.049408","503424758.305797","647767338.156957","0","0","",
"Cameroon","CMR","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","0.258751483489588","0.919482997830842","1.06857997109965","1.92601510879046","1.77298184868058","1.52180339773417","2.89657836594829","0.226454441986567","3.88095694976859","-0.853957289452789","0.942298428118609","0.739296881960062","-0.76960521059303","-1.01179704189877","-0.116596576655865","0.256256395647227","0.0378412739742301","-0.0976705811121081","0.0835019698685","1.04102439645444","0.796048905222395","2.2337802767313","-0.147759648013229","1.71535532009617","-0.121022056176792","4.6221710677548","2.45297471868012","0.430183703951579","1.46796976880361","0.329023301518539","0.926648940753946","0.0896606113453517","3.17899366338685","2.2679350819698","2.45384628351617","1.99226724396522","1.8508466490034","2.26168669908217","2.44249279921963","",
"Cameroon","CMR","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","8710528.85937353","40548470.5361225","62099933.6753264","129827989.964101","135391025.42127","111440362.741803","213821207.604904","17667655.8671505","316229050.225977","-90700157.5127855","115925994.899277","92362479.4838295","-85734446.5454484","-112831336.842375","-14498049.7545054","29203775.7802858","5120733.12285923","-9005687.52232003","7292420.07210034","101315910.027814","78335616.3021632","215105209.392868","-15494743.3000537","159311347.966861","-11658187.0086996","502881968.71017","334137809.921051","67863015.1171009","243504753.307842","59069772.8495726","189330876.448617","20910875.6177364","743285027.269427","535742601.499259","652411755.806169","527394101.244602","547249169.110124","724889079.351744","694057556.551568","",
"Cameroon","CMR","Travel services (% of service exports, BoP)","BX.GSR.TRVL.ZS","","","","","","","","","","","","","","","","","","13.8616352201258","17.8579094226229","16.7446836966698","15.5099150141643","15.9659896079358","14.869676684233","15.7537508930698","15.5251393564766","13.430637386181","9.0487669200816","9.97250080879975","7.49871973077768","19.8075909330522","13.9356078808265","17.9603597310748","14.5665275846082","12.0957542908763","8.39503484320558","11.7751596129797","21.0627315883557","18.2263368534878","16.1393447033562","13.7057081980977","8.28566920357062","7.66230156096663","6.0932046018204","28.2793143661261","14.2250419874838","18.0488148129326","17.818239284787","16.5073814422941","10.5033662609293","21.604128088775","12.3078026883448","22.0139193036242","21.4647050968494","29.6020758393268","29.3560417206789","29.6787865268793","",
"Cameroon","CMR","Transport services (% of service exports, BoP)","BX.GSR.TRAN.ZS","","","","","","","","","","","","","","","","","","52.7119496855345","43.7776346855548","52.6869065133075","48.4383852691219","45.2177609825223","48.1163651901439","40.9645153608001","41.0166123958275","46.6363149437601","50.0896223499599","47.0608217405372","58.7680152169142","36.9464944649445","41.1052378664103","48.4938444075788","38.0899397311079","30.822041553749","36.1552700348433","38.4782465609163","28.3923871308892","23.7358027099323","22.4174024895841","22.1170570302927","19.754366637313","19.5858392011319","12.4904568475488","36.4885940779371","30.2288544066288","43.8039354426347","49.4386059969821","45.1505454789141","37.2836915833694","39.2799245738628","36.9386933858234","29.5172725281944","32.9765566822538","29.1765734301182","30.0100711963784","30.6602721391926","",
"Cameroon","CMR","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","978957614.938283","1318556494.35168","1718019815.366","2096795400.43735","1829894902.97561","1800057044.38569","1835613604.65825","2039264004.34479","2163098409.30249","2581070639.64432","2112488393.84768","2317052634.17576","2346365286.42536","2515822942.60813","2381756628.49627","2383337897.92927","1915648603.56121","1804937904.59843","2052655977.32763","2535234363.5805","2513991429.91448","2462640613.40523","2215632488.59353","2692950690.71331","2870146901.84494","3027119812.16763","3236522856.45466","3922065263.85992","4280072703.24345","4911467921.83808","6392896631.51362","7391078954.29964","5444586279.47439","5700819696.8962","7674149280.60776","7591006877.92655","8193344313.79908","8753003878.46928","6915214144.44802","",
"Cameroon","CMR","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","750781.31019816","0","201444.884370403","720984.376799017","550934.261925661","35447.5544119937","13109586.2817066","176577.004236525","432273.001071361","180307.089694789","273676.737153646","171329.873960652","1017.03228274894","1732502.03647417","2453873.90386943","56067.9958878003","44620.554320497","161390.139961146","121146.773241875","346940.383953217","229493.726873724","250382.468303218","410892.899793198","222369.861336157","316994.31461924","404775.834280149","191958.4545234","204436.8722056","206304.440043633","591766.491578682","",
"Cameroon","CMR","Service exports (BoP, current US$)","BX.GSR.NFSV.CD","","","","","","","","","","","","","","","","","","161796038.392569","206464835.221634","351492205.973063","400985319.349567","389539006.274571","427319927.258437","440763500.605299","414663544.892356","498683440.646357","467188108.372924","411397531.841177","458925020.743172","475724300.100082","382164733.022433","405980840.680564","407455008.784454","390941487.379666","330832936.819949","304378401.52588","495380307.087977","458530655.670514","529217494.479062","439913402.39785","692534593.788491","947634937.728675","1022331219.2483","644602370.41021","1108814392.69591","969929666.738544","1016530988.50082","1369965588.80049","1483651635.95056","1248905382.35917","1294503827.30159","1858086380.47193","1628197487.5467","1945837784.61103","2028377164.1388","1515936675.28413","",
"Cameroon","CMR","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","809061598.774614","1095827955.64726","1354117024.61603","1657472249.56356","1410583855.50348","1357886517.17695","1366692254.79423","1588944749.8138","1626330369.16738","2076949866.0505","1688646452.68034","1841206243.14548","1853807568.48436","2125357466.70602","1957449402.18471","1934060664.32105","1507720408.37399","1454166375.60406","1735916523.09712","2002277654.03118","2036426881.89631","1878073849.02365","1737861797.15699","1974194998.45504","1875085669.7747","1962156594.49234","2483436373.94754","2708184439.15165","3265224683.95297","3848644223.73138","4956047625.86764","5841619694.08818","4064249720.02454","4313262895.21335","5652912807.97847","5757114153.79959","6079795425.39135","6562301526.68203","5217013389.75766","",
"Cameroon","CMR","Insurance and financial services (% of service exports, BoP)","BX.GSR.INSF.ZS","","","","","","","","","","","","","","","","","","6.38238993710694","5.28868855977676","5.49150728901965","5.16170915958451","4.41851676901274","6.09243697478992","4.73088830673971","7.39113637617971","7.25138368148545","6.60733049014156","6.31996117761243","0.343843733996634","7.84791776489192","9.08217203267661","4.07753427049681","3.72739916550764","8.48238482384824","5.11759581881532","5.71315737510695","2.6838007521319","2.13892074253177","2.20657192786459","1.79314118328563","2.48927024699625","5.86760668529563","1.26328883978844","5.80306964148011","4.49493982106965","5.23859134061888","1.52784205714027","3.14478531905529","3.89246026788604","4.84996167646802","3.80838446637074","2.66638380962808","4.9686071033722","5.23065020900282","5.25497078355902","5.30336828016953","",
"Cameroon","CMR","Exports of goods and services (BoP, current US$)","BX.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","970857637.167183","1302292790.86889","1705609230.5891","2058457568.91313","1800122861.77805","1785206444.43539","1807455755.39953","2003608294.70616","2125013809.81374","2544137974.42342","2100043984.52152","2300131263.88865","2329531868.58444","2507522199.72845","2363430242.86527","2341515673.1055","1898661895.75366","1784999312.42401","2040294924.623","2497657961.11915","2494957537.56682","2407291343.50271","2177775199.55484","2666729592.24353","2822720607.50338","2984487813.74064","3128038744.35775","3816998831.84757","4235154350.69152","4865175212.2322","6326013214.66812","7325271330.03874","5313155102.38371","5607766722.51495","7510999188.45039","7385311641.34629","8025633210.00237","8590678690.82083","6732950065.04179","",
"Cameroon","CMR","Primary income receipts (BoP, current US$)","BX.GSR.FCTY.CD","","","","","","","","","","","","","","","","","","8099977.77109967","16263703.4827945","12410584.776901","38337831.524215","29772041.1975557","14850599.9503003","28157849.2587215","35655709.6386275","38084599.4887483","36932665.2209018","12444409.3261566","16921370.2871138","16833417.8409162","8300742.87967995","18326385.6310008","41822224.8237728","16986707.8075537","19938592.1744165","12361052.7046316","37576402.4613466","19033892.3476586","55349269.9025236","37857289.0386853","26221098.4697828","47426294.3415606","42631998.4269854","108484112.096911","105066432.012348","44918352.5519321","46292709.605878","66883416.8454971","65807624.2609008","131431177.090685","93052974.3812541","163150092.157368","205695236.580263","167711103.796705","162325187.648449","182264079.406234","",
"Cameroon","CMR","Communications, computer, etc. (% of service exports, BoP)","BX.GSR.CMCP.ZS","","","","","","","","","","","","","","","","","","27.0440251572327","33.0757673320455","25.076902501003","30.8899905571293","34.397732640529","30.9215211508332","38.5508454393903","36.0671118715162","32.6816639885734","34.2542802398171","36.6467162730509","33.3894213183115","35.3979968371112","35.8769822200865","29.4682615908496","43.6161335187759","48.5998193315267","50.332099303136","44.0334364509972","47.8610805286233","55.8989396940481","59.2366808791952","62.3840935883241","69.47069391212","66.8842525526057","80.1530497108427","29.4290219144568","51.051163784818","32.9086584038138","31.2153126610902","35.1972877597364","48.3204818878154","34.2659856608945","46.9451194594612","45.8024243585531","40.5901311175246","35.990700521552","35.3789162993838","34.3575730537587","",
"Cameroon","CMR","ICT service exports (% of service exports, BoP)","BX.GSR.CCIS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","14.2345015143087","","16.548394176604","18.1734317343173","22.7775108121096","19.3573736139003","27.6216968011125","35.6549232158989","40.8972125435541","19.3970907654841","40.7024106892702","46.7630159963203","53.8265887881599","55.8567835179283","64.1538432208769","62.7705577850463","77.5922429888706","19.4846775504474","44.5405345239718","19.1271816061938","18.3310945301711","24.4564629694218","37.4682225871367","24.0186801782554","30.5846791174443","38.0145032665425","29.9416894539356","26.4335467486539","25.8804818219891","23.6894936426501","",
"Cameroon","CMR","ICT service exports (BoP, current US$)","BX.GSR.CCIS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","66501898.3610139","","75944721.4076418","86455430.9222473","87047613.3842544","78587228.1313901","112545987.127388","139389887.144313","135301449.335337","59040554.8145046","201631727.064716","214422763.859235","284859724.548247","245721476.84372","444287557.549405","594835736.178265","793249723.790225","125598693.35697","493871857.385491","185520208.809432","186341256.430568","335045126.918813","555897897.375651","299970589.517867","395919841.743227","706342307.799683","487509835.418015","514353940.448128","524953783.246321","359117722.318035","",
"Cameroon","CMR","Technical cooperation grants (BoP, current US$)","BX.GRT.TECH.CD.WD","80000","650000","4440000","5430000","7740000","13100000","30140000","16830000","16570000","17070000","17050000","18560000","24650000","30650000","32740000","47030000","45480000","47340000","51400000","63650000","84460000","76140000","62360000","58550000","64160000","61960000","91360000","91970000","117460000","105970000","125020000","120560000","132540000","120190000","100660000","122570000","115330000","95030000","106910000","96890000","93130000","105060000","114130000","137780000","151320000","149180000","178770000","196240000","158710000","152680000","154750000","130910000","165150000","153460000","158860000","122800000","",
"Cameroon","CMR","Grants, excluding technical cooperation (BoP, current US$)","BX.GRT.EXTA.CD.WD","20000","4230000","3770000","3240000","21740000","19070000","6640000","18480000","21770000","8140000","21040000","15020000","50480000","11230000","14720000","30720000","35090000","37080000","23700000","31830000","28780000","27760000","33080000","31500000","39700000","43410000","59270000","49630000","61410000","225820000","312710000","259210000","203770000","109620000","334560000","206450000","240200000","140440000","277780000","190000000","233650000","309090000","406830000","802170000","607640000","338460000","3118090000","1814910000","875220000","377320000","360530000","446460000","319210000","355380000","339630000","310930000","",
"Cameroon","CMR","Net capital account (BoP, current US$)","BN.TRF.KOGT.CD","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","7276803.46807448","0","6379088.00506275","4984196.34395842","2791400.26042335","7904804.6338746","17000904.3999077","6321456.75166759","14120918.0349978","20374701.1355111","24435422.9601469","42832468.4901629","-923295.807355577","-58470.116539862","9401998.69068855","52136142.4146173","55027473.6376586","111751488.171391","42333225.5747077","203691922.362391","1585531997.56835","197167847.706507","146883046.108139","183535612.314051","146986427.452013","130435303.917668","117076971.942735","97405061.0324542","95278671.7453277","21810822.1181857","",
"Cameroon","CMR","Net secondary income (BoP, current US$)","BN.TRF.CURR.CD","","","","","","","","","","","","","","","","","","32193833.8107439","1094440.88774804","71506.592818737","9446129.30523562","-6239388.13150823","-7111553.05416738","2426282.61926824","-24533325.2455768","-18585996.8282319","-99940542.8690705","-99056167.2833375","-110458944.929771","-36237301.720855","-25746994.5073259","-45266526.984116","23536807.6469833","-11936605.4863891","20785126.8015146","69478331.8957252","94305484.92224","29890381.1410492","164676680.685045","129539406.27513","108960231.943145","86656020.6419471","52382665.604398","121746321.03956","175723394.58734","236418069.399552","312805687.072057","444414275.594228","597583428.682389","278568019.816312","145982948.634397","257653593.613152","263345453.248965","304438888.753299","358848370.122954","316848687.205271","",
"Cameroon","CMR","Reserves and related items (BoP, current US$)","BN.RES.INCL.CD","","","","","","","","","","","","","","","","","","-4291555.53032122","-12645121.9829323","64029930.0428671","83724093.9634295","-53862486.1098464","-10424357.3856775","116748045.527297","-85933765.0108211","59257587.7372213","-80667757.2726314","-470721195.936354","-163425233.717408","-128031955.193793","-870558783.472755","-731113734.938586","-1305172111.48486","-887778003.691247","-88396038.9760902","151682869.419624","-590263645.712116","-1801365358.75594","-156672204.39533","-616568829.227614","-265185994.300919","-118499997.523203","39649503.3299696","-270484821.636933","-434257406.280911","-396686438.076116","1616597469.46664","819357099.054073","267007427.092028","229792875.595288","6844999.05136883","-325726739.472427","118709736.234654","-70672514.8145553","130305285.38359","737722851.538709","",
"Cameroon","CMR","Portfolio investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","-11030710.0190653","0","10911597.9033968","971761.551337806","-55644360.4544917","2233195.92795561","46544698.2681916","106334671.951235","74621126.8099438","26164562.1268215","410515.105730468","-44722236.9999489","21016802.6176263","18187941.8346759","1592328.34114634","-94417004.4717594","-5285168.35853424","2321058.62268216","-30699349.5068239","12908836.4717894","4553538.03071947","17921125.1688028","40691795.7610416","97876623.9191604","-74326080.9539073","56874183.5841695","1502368.72060661","69795962.6474603","63644919.7534608","-704202124.978631","",
"Cameroon","CMR","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","","","","","","","","","","","","","","","","","","-4314561.02380183","-33679603.9425718","-64262384.0531198","-138063524.143377","-135759035.819262","-107149513.165999","-208599015.6175","-7552236.31626898","-305678436.457615","106408812.61847","-104379978.759768","-63723731.7558374","111815272.697482","127926935.619138","36014715.2825856","3853538.33064574","16986707.8075537","9401937.77330211","-6691396.43978437","-93220747.6261932","-82233713.5945158","-191090195.605698","3832066.47122638","-149126598.473914","-38075216.6916311","-634876024.740504","-327780277.222155","-76578011.1171883","-257175721.114873","-64376815.2835274","-197036396.910648","-23117191.840539","-809089563.759303","-35250979.2289","-465562144.513958","-809721895.134242","-704766767.080815","-736660567.989528","-638262430.202721","",
"Cameroon","CMR","Net errors and omissions (BoP, current US$)","BN.KAC.EOMS.CD","","","","","","","","","","","","","","","","","","409594.303079391","19113321.477795","1291777.34100752","-3293143.99888014","-789610.470139673","964378.484575848","2927120.22209167","-126236774.304666","110605601.004991","-28356432.5620997","-403212171.696165","212960816.926911","-153663713.698643","-79334533.7172951","-41792666.6517406","-584642212.419047","-21860233.1244818","116623653.414044","-170850984.546351","167441683.258878","160984462.181286","-128268281.005676","112412859.472643","84678804.8494964","-162603326.906287","-146731751.656705","117419413.534504","64170877.9107216","-46334551.8241346","182965786.1978","180262858.054902","204265132.809693","164866285.879549","183691138.569613","-96821955.7107706","-159906685.903085","-147682937.332683","-85932825.5165461","-4040533.51948327","",
"Cameroon","CMR","Net trade in goods (BoP, current US$)","BN.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","89873120.19391","144334829.001258","83348359.126687","37201895.7753494","41769180.1720963","140319910.595973","141471542.734173","524216742.607446","490425470.798124","442470077.544862","253879259.782286","620450243.86084","717034636.300031","695315767.500979","850245040.126081","892660820.357818","502396892.453761","401887811.371054","626887682.626625","761603262.82186","582213177.693087","375718846.108331","414026245.550798","500971749.77514","89995272.2315862","163546526.912973","269306461.586978","235635584.834943","381655276.688558","680466112.210106","734766131.920916","483748230.530986","-207797223.089927","-312633118.953141","-579571178.842593","-274102961.741235","-197281306.623167","-448813286.722374","-371967508.992314","",
